case_id,same_aspect_group_key,same_aspect_group_size,group_script_direction_mode,group_fx_doctrine_directions,group_ml_outcomes,group_close_actions,group_csv_occurrence_total,group_m30_total,group_hourly_total,group_daily_total,group_avg_shadbala,group_avg_fx_doctrine_net,group_avg_fx_doctrine_conflict,group_avg_return_pct,review_status,manual_direction_label,manual_behavior_label,manual_trade_action,manual_confidence,manual_reason_tags,manual_notes,reviewed_by,reviewed_at_ist,manual_column_hints,probable_factor_tags,probable_factor_note,script_observed_return_bias,pair_key,b1,b1_natural_class,b1_natural_bias,b2,b2_natural_class,b2_natural_bias,pair_nature_summary,aspect,aspect_label,aspect_family,window_start_ist,window_end_ist,case_timeframe_bucket,csv_occurrence_count,csv_m30_count,csv_hourly_count,csv_daily_count,csv_timeframes_present,potential_trade_count,ignored_trade_count,ml_win_count,ml_loss_count,ml_ignore_count,ml_win_rate,ml_outcome_counts,close_action_counts,signal_direction_counts,trade_category_counts,ignore_reason_counts,avg_signed_return_pct,avg_mfe_pct,avg_mae_pct,event_duration_minutes,duration_bucket,event_orb_deg,event_orb_limit_deg,event_orb_strength,event_bphs_strength,event_bphs_virupa,shadbala_tag,shadbala_avg,moon_nakshatra,aspect_regime_active_count,aspect_regime_signature,touch_kind,touch_planets,touch_identity_count,touch_identity_1_text,touch_identity_2_text,jyotish_hypothesis_direction,jyotish_net_score,jyotish_conflict_score,doctrine_hypothesis_direction,doctrine_net_score,doctrine_conflict_score,doctrine_dignity_virupa_avg,doctrine_dominant_dignity,fx_hypothesis_direction,fx_pair_net_score,fx_pair_conflict_ratio,fx_doctrine_hypothesis_direction,fx_doctrine_pair_net_score,fx_doctrine_pair_conflict_ratio,fx_doctrine_base_dignity_virupa_avg,fx_doctrine_quote_dignity_virupa_avg,fx_doctrine_dominant_base_hit,fx_doctrine_dominant_quote_hit,fx_doctrine_dominant_base_dignity,fx_doctrine_dominant_quote_dignity,fx_doctrine_rule_layer_total_strength,rule_layer_ignore_hint,quote_relevant_hit_count,quote_dignity_label_counts,quote_enemy_component_count,quote_debilitation_component_count,quote_unknown_dignity_component_count,quote_benefic_component_count,quote_malefic_component_count,quote_hit_pairs,quote_dignity_pairs,base_relevant_hit_count,base_dignity_label_counts,base_enemy_component_count,base_debilitation_component_count,base_unknown_dignity_component_count,base_benefic_component_count,base_malefic_component_count,base_hit_pairs,base_dignity_pairs,source_event_id
13,MOON|RAHU :: conjunction_orb,8,BEARISH,BEARISH=5; BULLISH=1,LOSS=5; WIN=6,STOP_LOSS=5; TAKE_PROFIT=6,11,5,6,0,52.47005208333333,-0.31757153360418505,0.06981064055276212,0.04999999999999999,,,,,,,,,,,not_in_current_candidate_csv; multiple_active_aspects; base_enemy_sign; unknown_outer_or_node_dignity; hard_aspect,shadbala_avg=56.17 | quote_dignity=neutral=1; unknown=1 | base_dignity=enemy=1; friend=1 | regime_active=2,,MOON|RAHU,MOON,benefic,0.2,RAHU,malefic,-0.7,benefic + malefic,conjunction_orb,Conjunction (ORB),hard,2025-03-07 15:30:00+05:30,2025-03-07 19:30:00+05:30,m30_h1,0,0,0,0,,0,0,0,0,0,,,,,,,,,,240.0,trigger_le_1d,1.045592629139378,1.5,0.3029382472404146,0.3029382472404146,18.17629483442488,Neutral,56.16666666666666,Mrigashira,2,5f93c4ad7e7f91f17ba0eddde193324695fa0b7d639b6c626874da298edba29d || f2144287c0dd23ca70822c8739c2a9d895c339a6b3f52fc0b6d4d3abc9a357e3,confluence,MARS|PLUTO,2,MARS|mirror|h0.18|n1.5|d360,PLUTO|direct|h0.18|n1.5|d360,,,,,,,,,,,,,,,,,,,,,,,1,neutral=1; unknown=1,0,0,1,0,2,RAHU>MARS:conjunction_orb,RAHU>MARS:natal_neutral_10V/transit_unknown_0V,1,enemy=1; friend=1,1,0,0,1,1,MOON>SUN:conjunction_orb,MOON>SUN:natal_enemy_4V/transit_friend_15V,5f93c4ad7e7f91f17ba0eddde193324695fa0b7d639b6c626874da298edba29d
14,MARS|MOON :: trine,17,BULLISH,BEARISH=2; BULLISH=7; CONFLICT=6,LOSS=17; WIN=12,STOP_LOSS=17; TAKE_PROFIT=12,29,12,15,2,52.15772058823529,0.07512688368228383,0.21354596845291846,-1.1102230246251566e-17,,,,,,,,,,,not_in_current_candidate_csv; high_recurrence_group; strong_shadbala; quote_enemy_sign; base_enemy_sign; unknown_outer_or_node_dignity; soft_aspect,shadbala_avg=57.28 | quote_dignity=enemy=1; friend=1 | base_dignity=enemy=2; unknown=2 | regime_active=1,,MARS|MOON,MARS,malefic,-0.6,MOON,benefic,0.2,malefic + benefic,trine,Trine,soft,2025-03-07 22:30:00+05:30,2025-03-08 01:30:00+05:30,m30_h1,0,0,0,0,,0,0,0,0,0,,,,,,,,,,180.0,trigger_le_1d,72.837552853438,1.0,0.0,0.0,0.0,Neutral,57.27777777777778,Ardra,1,e5626e321e76f5b9e0286f8e715496720e9132a4f0c7e5337f2a582a66d08887,confluence,MARS|PLUTO,2,MARS|mirror|h0.18|n1.5|d360,PLUTO|direct|h0.18|n1.5|d360,,,,,,,,,,,,,,,,,,,,,,,1,enemy=1; friend=1,1,0,0,1,1,MARS>VENUS:trine,MARS>VENUS:natal_friend_15V/transit_enemy_4V,2,enemy=2; unknown=2,2,0,2,0,4,MARS>RAHU:conjunction_orb; MARS>KETU:opposition_orb,MARS>RAHU:natal_unknown_0V/transit_enemy_4V; MARS>KETU:natal_unknown_0V/transit_enemy_4V,e5626e321e76f5b9e0286f8e715496720e9132a4f0c7e5337f2a582a66d08887
15,JUPITER|MERCURY :: trine,5,CONFLICT,BEARISH=1; BULLISH=1; CONFLICT=2; UNKNOWN=1,LOSS=2; WIN=7,STOP_LOSS=2; TAKE_PROFIT=7,9,1,5,3,52.909130373502464,-0.005349194169822017,0.0,0.2,,,,,,,,,,,repeated_across_timeframes; soft_aspect,shadbala_avg=55.45 | fx_doctrine=UNKNOWN | fx_doctrine_net=0.0 | fx_conflict=0.0 | regime_active=1 | ml=WIN=2,bullish_return,JUPITER|MERCURY,JUPITER,benefic,1.0,MERCURY,benefic,0.3,benefic + benefic,trine,Trine,soft,2025-03-10 05:30:00+05:30,2025-03-11 03:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,2,0,0,1.0,WIN=2,TAKE_PROFIT=2,LONG=2,single_aspect=2,,0.3,1.287891646016511,0.5118978919854651,1320.0,trigger_le_1d,3.1484096576307365,1.0,0.0,0.0,0.0,Neutral,55.446969696969695,Pushya,1,79b0f295986c222212c7a835d5fda58a1ff9e8793a60ecdebd7e05cc95e42089,confluence,MARS|PLUTO,2,MARS|mirror|h0.18|n1.5|d360,PLUTO|direct|h0.18|n1.5|d360,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,0.0,,,,,0.25,1.0,0,,0,0,0,0,0,,,0,,0,0,0,0,0,,,79b0f295986c222212c7a835d5fda58a1ff9e8793a60ecdebd7e05cc95e42089
16,JUPITER|MOON :: trine,16,BULLISH,BEARISH=1; BULLISH=12; CONFLICT=1; UNKNOWN=1,LOSS=20; WIN=8,STOP_LOSS=20; TAKE_PROFIT=8,28,14,14,0,52.611545138888886,0.32935651140176536,0.018708231734240806,-0.03333333333333335,,,,,,,,,,,repeated_across_timeframes; high_recurrence_group; multiple_active_aspects; soft_aspect,shadbala_avg=54.92 | base_dignity=neutral=1; own=1 | fx_doctrine=BULLISH | fx_doctrine_net=0.1040420905772394 | fx_conflict=0.0 | regime_active=3 | ml=LOSS=2,bearish_return,JUPITER|MOON,JUPITER,benefic,1.0,MOON,benefic,0.2,benefic + benefic,trine,Trine,soft,2025-03-10 16:30:00+05:30,2025-03-10 19:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,0,2,0,0.0,LOSS=2,STOP_LOSS=2,LONG=2,multiple_aspects=2,,-0.2,1.3312323407954847,0.4693273201477956,180.0,trigger_le_1d,107.4958196847818,1.0,0.0,0.0,0.0,Neutral,54.91666666666666,Pushya,3,178f0a91f3a793f4141ed84126db5e620616dc762e30136c7b6320d5fd912a92 || 4dfb6f343f79fd8d685c56fd4551a14fbc57cc69f5b65b9bd2e4dc95cb745d13 || 79b0f295986c222212c7a835d5fda58a1ff9e8793a60ecdebd7e05cc95e42089,confluence,MARS|PLUTO,2,MARS|mirror|h0.18|n1.5|d360,PLUTO|direct|h0.18|n1.5|d360,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,,BULLISH,0.1248505086926873,0.0,BULLISH,0.1040420905772394,0.0,20.0,0.0,MOON>MOON:opposition_orb,,natal neutral 10V; transit own 30V,,0.3540420905772394,1.0,0,,0,0,0,0,0,,,1,neutral=1; own=1,0,0,0,2,0,MOON>MOON:opposition_orb,MOON>MOON:natal_neutral_10V/transit_own_30V,178f0a91f3a793f4141ed84126db5e620616dc762e30136c7b6320d5fd912a92
17,MERCURY|MOON :: opposition_orb,7,BULLISH,BEARISH=2; BULLISH=4,LOSS=6; WIN=5,STOP_LOSS=6; TAKE_PROFIT=5,11,5,5,1,50.232819264069256,0.00013074540638284096,0.0,0.04999999999999999,,,,,,,,,,,repeated_across_timeframes; multiple_active_aspects; hard_aspect,shadbala_avg=54.92 | base_dignity=neutral=1; own=1 | fx_doctrine=BULLISH | fx_doctrine_net=0.1040420905772394 | fx_conflict=0.0 | regime_active=3 | ml=LOSS=2,bearish_return,MERCURY|MOON,MERCURY,benefic,0.3,MOON,benefic,0.2,benefic + benefic,opposition_orb,Opposition (ORB),hard,2025-03-10 16:30:00+05:30,2025-03-10 20:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,0,2,0,0.0,LOSS=2,STOP_LOSS=2,LONG=2,multiple_aspects=2,,-0.2,1.3312323407954847,0.4693273201477956,240.0,trigger_le_1d,127.26287820050128,1.5,0.0,0.0,0.0,Neutral,54.91666666666666,Pushya,3,178f0a91f3a793f4141ed84126db5e620616dc762e30136c7b6320d5fd912a92 || 4dfb6f343f79fd8d685c56fd4551a14fbc57cc69f5b65b9bd2e4dc95cb745d13 || 79b0f295986c222212c7a835d5fda58a1ff9e8793a60ecdebd7e05cc95e42089,confluence,MARS|PLUTO,2,MARS|mirror|h0.18|n1.5|d360,PLUTO|direct|h0.18|n1.5|d360,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,,BULLISH,0.1248505086926873,0.0,BULLISH,0.1040420905772394,0.0,20.0,0.0,MOON>MOON:opposition_orb,,natal neutral 10V; transit own 30V,,0.3540420905772394,1.0,0,,0,0,0,0,0,,,1,neutral=1; own=1,0,0,0,2,0,MOON>MOON:opposition_orb,MOON>MOON:natal_neutral_10V/transit_own_30V,4dfb6f343f79fd8d685c56fd4551a14fbc57cc69f5b65b9bd2e4dc95cb745d13
18,KETU|SUN :: square,2,BEARISH,BEARISH=1,WIN=1,TAKE_PROFIT=1,1,0,1,0,53.09873188405797,-0.1401876278350239,0.0,0.3,,,,,,,,,,,multiple_active_aspects; unknown_outer_or_node_dignity; malefic_pair; swing_duration_1d_to_5d; hard_aspect,shadbala_avg=50.29 | quote_dignity=friend=1; neutral=1; unknown=2 | base_dignity=neutral=1; unknown=1 | fx_doctrine=BEARISH | fx_doctrine_net=-0.1401876278350239 | fx_conflict=0.0 | regime_active=3 | ml=WIN=1,bullish_return,KETU|SUN,KETU,malefic,-0.5,SUN,malefic,-0.1,malefic + malefic,square,Square,hard,2025-03-17 05:30:00+05:30,2025-03-18 21:30:00+05:30,daily,1,0,1,0,hourly,1,0,1,0,0,1.0,WIN=1,TAKE_PROFIT=1,LONG=1,multiple_aspects=1,,0.3,1.0607794305714435,0.2079827690650854,2400.0,swing_1d_to_5d,58.54546337629023,1.0,0.0,0.0,0.0,Neutral,50.29166666666666,Swati,3,1f31800f24d52360e5dc360630b441fe391cb69c7df16d3fc74d62d12733f34d || 56562d91fe5896d4b187d87fc453fb9f7edb1e215b6c42204c97ce0f19c3412b || ed7374d7e8cb116e89d1ef8b267d768abac4ce191c932851342f60dc0cd49f71,nearest_line,MOON,1,MOON|mirror|h0.18|n1.8|d360,,BEARISH,-0.1107754227336044,0.0,BEARISH,-0.0668837513433485,0.0,7.070210961632311,natal unknown 0V; transit friend 15V,BEARISH,-0.2442040844293196,0.0,BEARISH,-0.1401876278350239,0.0,5.0,7.070210961632311,KETU>MARS:square,SUN>AVG(ALL):conjunction_orb,natal neutral 10V; transit unknown 0V,natal unknown 0V; transit friend 15V,0.2901876278350239,1.0,2,friend=1; neutral=1; unknown=2,0,0,2,0,3,SUN>AVG(ALL):conjunction_orb; KETU>MARS:opposition_orb,SUN>AVG(ALL):natal_unknown_0V/transit_friend_15V; KETU>MARS:natal_neutral_10V/transit_unknown_0V,1,neutral=1; unknown=1,0,0,1,0,2,KETU>MARS:square,KETU>MARS:natal_neutral_10V/transit_unknown_0V,1f31800f24d52360e5dc360630b441fe391cb69c7df16d3fc74d62d12733f34d
19,RAHU|SUN :: square,2,BEARISH,BEARISH=1,WIN=1,TAKE_PROFIT=1,1,0,1,0,53.09873188405797,-0.1419805390194428,0.0,0.3,,,,,,,,,,,multiple_active_aspects; unknown_outer_or_node_dignity; malefic_pair; swing_duration_1d_to_5d; hard_aspect,shadbala_avg=50.29 | quote_dignity=friend=1; neutral=1; unknown=2 | base_dignity=neutral=1; unknown=1 | fx_doctrine=BEARISH | fx_doctrine_net=-0.1419805390194428 | fx_conflict=0.0 | regime_active=3 | ml=WIN=1,bullish_return,RAHU|SUN,RAHU,malefic,-0.7,SUN,malefic,-0.1,malefic + malefic,square,Square,hard,2025-03-17 05:30:00+05:30,2025-03-18 21:30:00+05:30,daily,1,0,1,0,hourly,1,0,1,0,0,1.0,WIN=1,TAKE_PROFIT=1,LONG=1,multiple_aspects=1,,0.3,1.0607794305714435,0.2079827690650854,2400.0,swing_1d_to_5d,58.545463376290286,1.0,0.0,0.0,0.0,Neutral,50.29166666666666,Swati,3,1f31800f24d52360e5dc360630b441fe391cb69c7df16d3fc74d62d12733f34d || 56562d91fe5896d4b187d87fc453fb9f7edb1e215b6c42204c97ce0f19c3412b || ed7374d7e8cb116e89d1ef8b267d768abac4ce191c932851342f60dc0cd49f71,nearest_line,MOON,1,MOON|mirror|h0.18|n1.8|d360,,BEARISH,-0.1182982639021143,0.0,BEARISH,-0.0712720753583125,0.0,7.070210961632221,natal neutral 10V; transit unknown 0V,BEARISH,-0.247277646459752,0.0,BEARISH,-0.1419805390194428,0.0,5.0,7.070210961632221,RAHU>MARS:square,RAHU>MARS:conjunction_orb,natal neutral 10V; transit unknown 0V,natal neutral 10V; transit unknown 0V,0.2919805390194427,1.0,2,friend=1; neutral=1; unknown=2,0,0,2,0,3,SUN>AVG(ALL):conjunction_orb; RAHU>MARS:conjunction_orb,SUN>AVG(ALL):natal_unknown_0V/transit_friend_15V; RAHU>MARS:natal_neutral_10V/transit_unknown_0V,1,neutral=1; unknown=1,0,0,1,0,2,RAHU>MARS:square,RAHU>MARS:natal_neutral_10V/transit_unknown_0V,ed7374d7e8cb116e89d1ef8b267d768abac4ce191c932851342f60dc0cd49f71
20,MOON|RAHU :: trine,12,UNKNOWN,BEARISH=4; BULLISH=1; CONFLICT=2; UNKNOWN=5,LOSS=8; WIN=16,STOP_LOSS=8; TAKE_PROFIT=14; TIME_CLOSE_72H=2,24,12,12,0,51.3605324074074,-0.049503177554926094,0.0,0.11818858220430173,,,,,,,,,,,repeated_across_timeframes; high_recurrence_group; multiple_active_aspects; crowded_regime; unknown_outer_or_node_dignity; soft_aspect,shadbala_avg=51.17 | quote_dignity=neutral=1; unknown=1 | base_dignity=neutral=1; unknown=1 | fx_doctrine=BEARISH | fx_doctrine_net=-0.1759518602506313 | fx_conflict=0.0 | regime_active=4 | ml=LOSS=2,bearish_return,MOON|RAHU,MOON,benefic,0.2,RAHU,malefic,-0.7,benefic + malefic,trine,Trine,soft,2025-03-17 06:30:00+05:30,2025-03-17 09:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,0,2,0,0.0,LOSS=2,STOP_LOSS=2,SHORT=2,multiple_aspects=2,,-0.2,0.2308147829129886,1.0376571290140058,180.0,trigger_le_1d,1.3777054269554156,1.0,0.0,0.0,0.0,Neutral,51.16666666666666,Chitra,4,1f31800f24d52360e5dc360630b441fe391cb69c7df16d3fc74d62d12733f34d || 56562d91fe5896d4b187d87fc453fb9f7edb1e215b6c42204c97ce0f19c3412b || b377b8510d946ffba86480c9794e195b82053d2919afc5668a44b6fe9262e716 || ed7374d7e8cb116e89d1ef8b267d768abac4ce191c932851342f60dc0cd49f71,nearest_line,MOON,1,MOON|mirror|h0.18|n1.8|d360,,BEARISH,-0.0639441499322127,0.0,BEARISH,-0.037300754127124,0.0,5.0,natal neutral 10V; transit unknown 0V,BEARISH,-0.3016317604296537,0.0,BEARISH,-0.1759518602506313,0.0,5.0,5.0,RAHU>MARS:square,RAHU>MARS:conjunction_orb,natal neutral 10V; transit unknown 0V,natal neutral 10V; transit unknown 0V,0.3259518602506313,1.0,1,neutral=1; unknown=1,0,0,1,0,2,RAHU>MARS:conjunction_orb,RAHU>MARS:natal_neutral_10V/transit_unknown_0V,1,neutral=1; unknown=1,0,0,1,0,2,RAHU>MARS:square,RAHU>MARS:natal_neutral_10V/transit_unknown_0V,b377b8510d946ffba86480c9794e195b82053d2919afc5668a44b6fe9262e716
21,MOON|VENUS :: trine,17,UNKNOWN,BEARISH=3; BULLISH=1; CONFLICT=5; UNKNOWN=6,LOSS=8; WIN=20,STOP_LOSS=8; TAKE_PROFIT=20,28,14,13,1,50.23057984455043,-0.016568943944988566,0.013887814093550534,0.16666666666666666,,,,,,,,,,,repeated_across_timeframes; high_recurrence_group; multiple_active_aspects; crowded_regime; low_shadbala; unknown_outer_or_node_dignity; soft_aspect,shadbala_avg=49.50 | quote_dignity=neutral=1; unknown=1 | base_dignity=exaltation=1; own=1 | fx_doctrine=BULLISH | fx_doctrine_net=0.3312236626259719 | fx_conflict=0.0 | regime_active=5 | ml=WIN=2,bullish_return,MOON|VENUS,MOON,benefic,0.2,VENUS,benefic,0.8,benefic + benefic,trine,Trine,soft,2025-03-18 17:30:00+05:30,2025-03-18 20:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,2,0,0,1.0,WIN=2,TAKE_PROFIT=2,SHORT=2,multiple_aspects=2,,0.3,0.9829536722106792,0.3307695905807352,180.0,trigger_le_1d,1.7451219016912205,1.0,0.0,0.0,0.0,Neutral,49.5,Vishakha,5,1f31800f24d52360e5dc360630b441fe391cb69c7df16d3fc74d62d12733f34d || 5428c5e813a1957034638893cb4a10f3b56af7739923324b3f96edc95f2ef639 || 56562d91fe5896d4b187d87fc453fb9f7edb1e215b6c42204c97ce0f19c3412b || bebac879845251503b86ad0786a8bc14a3a3127119659f5943925ca35c9439a4 || ed7374d7e8cb116e89d1ef8b267d768abac4ce191c932851342f60dc0cd49f71,nearest_line,SATURN,1,SATURN|direct|h0.18|n1.4|d360,,BULLISH,0.0376095531970804,0.0,BULLISH,0.0219389060316302,0.0,5.0,natal unknown 0V; transit neutral 10V,BULLISH,0.2449205017290012,0.0,BULLISH,0.3312236626259719,0.0,45.0,5.0,VENUS>MERCURY:square,MOON>PLUTO:opposition_orb,natal own 30V; transit exaltation 60V,natal unknown 0V; transit neutral 10V,0.4812236626259719,1.0,1,neutral=1; unknown=1,0,0,1,1,1,MOON>PLUTO:opposition_orb,MOON>PLUTO:natal_unknown_0V/transit_neutral_10V,1,exaltation=1; own=1,0,0,0,2,0,VENUS>MERCURY:square,VENUS>MERCURY:natal_own_30V/transit_exaltation_60V,bebac879845251503b86ad0786a8bc14a3a3127119659f5943925ca35c9439a4
22,MOON|SATURN :: trine,14,BULLISH,BEARISH=2; BULLISH=6; CONFLICT=3; UNKNOWN=1,LOSS=14; WIN=9,STOP_LOSS=14; TAKE_PROFIT=7; TIME_CLOSE_72H=2,23,12,11,0,49.671875,0.09836164426889814,0.02724493441349031,-0.004417769067450145,,,,,,,,,,,repeated_across_timeframes; high_recurrence_group; multiple_active_aspects; low_shadbala; soft_aspect,shadbala_avg=46.79 | fx_doctrine=UNKNOWN | fx_doctrine_net=0.0 | fx_conflict=0.0 | regime_active=3 | ml=LOSS=2,bearish_return,MOON|SATURN,MOON,benefic,0.2,SATURN,malefic,-0.8,benefic + malefic,trine,Trine,soft,2025-03-19 09:30:00+05:30,2025-03-19 12:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,0,2,0,0.0,LOSS=2,STOP_LOSS=2,SHORT=2,multiple_aspects=2,,-0.2,0.9041542947329024,0.4106144504186233,180.0,trigger_le_1d,1.801675022790974,1.0,0.0,0.0,0.0,Neutral,46.79166666666666,Vishakha,3,5428c5e813a1957034638893cb4a10f3b56af7739923324b3f96edc95f2ef639 || 56562d91fe5896d4b187d87fc453fb9f7edb1e215b6c42204c97ce0f19c3412b || 6a2ad6d9a52bf680da57dc0a73542ad39b68bbef636833d1630ddb103ef754ac,nearest_line,SATURN,1,SATURN|direct|h0.18|n1.4|d360,,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,0.0,,,,,0.15,1.0,0,,0,0,0,0,0,,,0,,0,0,0,0,0,,,6a2ad6d9a52bf680da57dc0a73542ad39b68bbef636833d1630ddb103ef754ac
23,AVG(ALL)|MOON :: trine,18,BULLISH,BEARISH=2; BULLISH=10; CONFLICT=2; UNKNOWN=2,LOSS=14; WIN=18,STOP_LOSS=14; TAKE_PROFIT=18,32,16,16,0,50.187261169900054,0.07053140993496461,0.03921119309897626,0.08124999999999999,,,,,,,,,,,repeated_across_timeframes; high_recurrence_group; multiple_active_aspects; low_shadbala; base_enemy_sign; base_debilitation; unknown_outer_or_node_dignity; avg_all_composite; soft_aspect,shadbala_avg=46.10 | quote_dignity=friend=2; unknown=2 | base_dignity=debilitation=1; enemy=1; own=1; unknown=1 | fx_doctrine=UNKNOWN | fx_doctrine_net=0.0 | fx_conflict=0.0 | regime_active=3 | ml=LOSS=2,bearish_return,AVG(ALL)|MOON,AVG(ALL),mixed_classical,0.0,MOON,benefic,0.2,mixed_classical + benefic,trine,Trine,soft,2025-03-19 13:30:00+05:30,2025-03-19 16:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,0,2,0,0.0,LOSS=2,STOP_LOSS=2,SHORT=2,multiple_aspects=2,,-0.2,0.98824661396908,0.3254064239370801,180.0,trigger_le_1d,71.24504296601754,1.0,0.0,0.0,0.0,Neutral,46.09722222222222,Vishakha,3,5428c5e813a1957034638893cb4a10f3b56af7739923324b3f96edc95f2ef639 || 56562d91fe5896d4b187d87fc453fb9f7edb1e215b6c42204c97ce0f19c3412b || da8d7b2487a5d9c2d2ad563e1ca97e324c88262c7188391e3ee0153908bfe486,nearest_line,SATURN,1,SATURN|direct|h0.18|n1.4|d360,,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,0.0,,,,,0.15,1.0,2,friend=2; unknown=2,0,0,2,0,4,SUN>RAHU:square; SUN>KETU:square,SUN>RAHU:natal_unknown_0V/transit_friend_15V; SUN>KETU:natal_unknown_0V/transit_friend_15V,2,debilitation=1; enemy=1; own=1; unknown=1,1,1,1,3,1,MERCURY>PLUTO:square; JUPITER>VENUS:conjunction_orb,MERCURY>PLUTO:natal_unknown_0V/transit_debilitation_0V; JUPITER>VENUS:natal_own_30V/transit_enemy_4V,da8d7b2487a5d9c2d2ad563e1ca97e324c88262c7188391e3ee0153908bfe486
24,JUPITER|MERCURY :: trine,5,CONFLICT,BEARISH=1; BULLISH=1; CONFLICT=2; UNKNOWN=1,LOSS=2; WIN=7,STOP_LOSS=2; TAKE_PROFIT=7,9,1,5,3,52.909130373502464,-0.005349194169822017,0.0,0.2,,,,,,,,,,,multiple_active_aspects; low_shadbala; base_enemy_sign; swing_duration_1d_to_5d; soft_aspect,shadbala_avg=49.63 | base_dignity=enemy=1; own=1 | fx_doctrine=BEARISH | fx_doctrine_net=-0.3292527811489181 | fx_conflict=0.0 | regime_active=3 | ml=WIN=1,bullish_return,JUPITER|MERCURY,JUPITER,benefic,1.0,MERCURY,benefic,0.3,benefic + benefic,trine,Trine,soft,2025-03-20 01:30:00+05:30,2025-03-22 03:30:00+05:30,daily,1,0,1,0,hourly,1,0,1,0,0,1.0,WIN=1,TAKE_PROFIT=1,LONG=1,multiple_aspects=1,,0.3,0.5597065068401097,0.4354019404950655,3000.0,swing_1d_to_5d,4.514670452694759,1.0,0.0,0.0,0.0,Neutral,49.6325,Jyeshtha,3,5428c5e813a1957034638893cb4a10f3b56af7739923324b3f96edc95f2ef639 || 56562d91fe5896d4b187d87fc453fb9f7edb1e215b6c42204c97ce0f19c3412b || d96754fb7a8c91e97b382082205b5501bf140ee9f52fc212f859a47d6b78383d,nearest_line,MOON,1,MOON|direct|h0.18|n1.7|d360,,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,,BEARISH,-0.4203226993390445,0.0,BEARISH,-0.3292527811489181,0.0,17.0,0.0,JUPITER>VENUS:conjunction_orb,,natal own 30V; transit enemy 4V,,0.4792527811489181,1.0,0,,0,0,0,0,0,,,1,enemy=1; own=1,1,0,0,2,0,JUPITER>VENUS:conjunction_orb,JUPITER>VENUS:natal_own_30V/transit_enemy_4V,d96754fb7a8c91e97b382082205b5501bf140ee9f52fc212f859a47d6b78383d
25,MARS|MOON :: square,16,BEARISH,BEARISH=9; BULLISH=4; CONFLICT=1; UNKNOWN=1,LOSS=18; WIN=11,STOP_LOSS=18; TAKE_PROFIT=10; TIME_CLOSE_72H=1,29,14,15,0,51.48508986928104,-0.39666525726943175,0.20716531037196734,-0.010549230209257576,,,,,,,,,,,repeated_across_timeframes; high_recurrence_group; multiple_active_aspects; crowded_regime; low_shadbala; quote_debilitation; hard_aspect,shadbala_avg=47.83 | quote_dignity=debilitation=1; exaltation=1 | fx_doctrine=BULLISH | fx_doctrine_net=0.4779893985436048 | fx_conflict=0.0 | regime_active=4 | ml=LOSS=2,bearish_return,MARS|MOON,MARS,malefic,-0.6,MOON,benefic,0.2,malefic + benefic,square,Square,hard,2025-03-20 02:30:00+05:30,2025-03-20 05:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,0,2,0,0.0,LOSS=2,STOP_LOSS=2,LONG=2,multiple_aspects=2,,-0.2,0.5509234686679028,0.4440980643774238,180.0,trigger_le_1d,40.51369730948515,1.0,0.0,0.0,0.0,Neutral,47.833333333333336,Anuradha,4,5428c5e813a1957034638893cb4a10f3b56af7739923324b3f96edc95f2ef639 || 56562d91fe5896d4b187d87fc453fb9f7edb1e215b6c42204c97ce0f19c3412b || 6af533eb263777edb4cc83c7c2e9c8b4eed40ca73956beb87383e5d19bde226e || d96754fb7a8c91e97b382082205b5501bf140ee9f52fc212f859a47d6b78383d,nearest_line,MOON,1,MOON|direct|h0.18|n1.7|d360,,BEARISH,-0.4779893985436048,0.0,BEARISH,-0.4779893985436048,0.0,30.0,natal exaltation 60V; transit debilitation 0V,BULLISH,0.4779893985436048,0.0,BULLISH,0.4779893985436048,0.0,0.0,30.0,,MOON>MOON:opposition_orb,,natal exaltation 60V; transit debilitation 0V,0.6279893985436048,0.0,1,debilitation=1; exaltation=1,0,1,0,2,0,MOON>MOON:opposition_orb,MOON>MOON:natal_exaltation_60V/transit_debilitation_0V,0,,0,0,0,0,0,,,6af533eb263777edb4cc83c7c2e9c8b4eed40ca73956beb87383e5d19bde226e
